2013/01/28 23:25:22 INFO  - jmeter.util.JMeterUtils: Setting Locale to en_US 
2013/01/29 00:19:38 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-40 
2013/01/29 00:19:38 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-41 
2013/01/29 00:19:39 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-42 
2013/01/29 00:19:39 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-43 
2013/01/29 00:19:40 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-44 
2013/01/29 00:19:41 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-45 
2013/01/29 00:19:41 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-46 
2013/01/29 00:19:42 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-47 
2013/01/29 00:19:42 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-48 
2013/01/29 00:19:43 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-49 
2013/01/29 00:19:44 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-50 
2013/01/29 00:19:44 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-51 
2013/01/29 00:19:45 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-52 
2013/01/29 00:19:45 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-53 
2013/01/29 00:19:46 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-54 
2013/01/29 00:19:47 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-55 
2013/01/29 00:19:47 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-56 
2013/01/29 00:19:48 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-57 
2013/01/29 00:19:48 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-58 
2013/01/29 00:19:49 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-59 
2013/01/29 00:19:50 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-60 
2013/01/29 00:19:50 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-61 
2013/01/29 00:19:51 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-62 
2013/01/29 00:19:51 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-63 
2013/01/29 00:19:52 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-64 
2013/01/29 00:19:53 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-65 
2013/01/29 00:19:53 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-66 
2013/01/29 00:19:54 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-67 
2013/01/29 00:19:54 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-68 
2013/01/29 00:19:55 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-69 
2013/01/29 00:19:56 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-70 
2013/01/29 00:19:56 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-71 
2013/01/29 00:19:57 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-72 
2013/01/29 00:19:57 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-73 
2013/01/29 00:19:58 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-74 
2013/01/29 00:19:59 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-75 
2013/01/29 00:19:59 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-76 
2013/01/29 00:20:00 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-77 
2013/01/29 00:20:00 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-78 
2013/01/29 00:20:01 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-79 
2013/01/29 00:20:02 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-80 
2013/01/29 00:20:02 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-81 
2013/01/29 00:20:03 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-82 
2013/01/29 00:20:03 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-83 
2013/01/29 00:20:04 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-84 
2013/01/29 00:20:05 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-85 
2013/01/29 00:20:05 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-86 
2013/01/29 00:20:06 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-87 
2013/01/29 00:20:06 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-88 
2013/01/29 00:20:07 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-89 
2013/01/29 00:20:08 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-90 
2013/01/29 00:20:08 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-91 
2013/01/29 00:20:09 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-92 
2013/01/29 00:20:09 INFO  - jmeter.threads.JMeterThread: Thread finished: Thread Group 1-4 
2013/01/29 00:20:10 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-93 
2013/01/29 00:20:10 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-94 
2013/01/29 00:20:11 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-95 
2013/01/29 00:20:11 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-96 
2013/01/29 00:20:11 INFO  - jmeter.threads.JMeterThread: Thread finished: Thread Group 1-2 
2013/01/29 00:20:12 INFO  - jmeter.threads.JMeterThread: Thread finished: Thread Group 1-6 
2013/01/29 00:20:12 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-97 
2013/01/29 00:20:12 INFO  - jmeter.threads.JMeterThread: Thread finished: Thread Group 1-8 
2013/01/29 00:20:12 INFO  - jmeter.threads.JMeterThread: Thread finished: Thread Group 1-1 
2013/01/29 00:20:13 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-98 
2013/01/29 00:20:13 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-99 
2013/01/29 00:20:13 INFO  - jmeter.threads.JMeterThread: Thread finished: Thread Group 1-9 
2013/01/29 00:20:14 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-100 
2013/01/29 00:20:14 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-101 
2013/01/29 00:20:15 INFO  - jmeter.threads.JMeterThread: Thread finished: Thread Group 1-5 
2013/01/29 00:20:15 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-102 
2013/01/29 00:20:16 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-103 
2013/01/29 00:20:16 INFO  - jmeter.threads.JMeterThread: Thread finished: Thread Group 1-3 
2013/01/29 00:20:16 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-104 
2013/01/29 00:20:17 INFO  - jmeter.threads.JMeterThread: Thread finished: Thread Group 1-14 
2013/01/29 00:20:17 INFO  - jmeter.threads.JMeterThread: Thread finished: Thread Group 1-10 
2013/01/29 00:20:17 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-105 
2013/01/29 00:20:17 INFO  - jmeter.threads.JMeterThread: Thread finished: Thread Group 1-12 
2013/01/29 00:20:17 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-106 
2013/01/29 00:20:18 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-107 
2013/01/29 00:20:19 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-108 
2013/01/29 00:20:19 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-109 
2013/01/29 00:20:20 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-110 
2013/01/29 00:20:20 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-111 
2013/01/29 00:20:21 INFO  - jmeter.threads.JMeterThread: Thread finished: Thread Group 1-7 
2013/01/29 00:20:21 INFO  - jmeter.threads.JMeterThread: Thread finished: Thread Group 1-15 
2013/01/29 00:20:21 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-112 
2013/01/29 00:20:21 INFO  - jmeter.threads.JMeterThread: Thread finished: Thread Group 1-11 
2013/01/29 00:20:22 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-113 
2013/01/29 00:20:22 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-114 
2013/01/29 00:20:23 INFO  - jmeter.threads.JMeterThread: Thread finished: Thread Group 1-19 
2013/01/29 00:20:23 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-115 
2013/01/29 00:20:23 INFO  - jmeter.threads.JMeterThread: Thread finished: Thread Group 1-13 
2013/01/29 00:20:23 INFO  - jmeter.threads.JMeterThread: Thread finished: Thread Group 1-17 
2013/01/29 00:20:23 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-116 
2013/01/29 00:20:24 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-117 
2013/01/29 00:20:25 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-118 
2013/01/29 00:20:25 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-119 
2013/01/29 00:20:26 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-120 
2013/01/29 00:20:26 INFO  - jmeter.threads.JMeterThread: Thread finished: Thread Group 1-25 
2013/01/29 00:20:26 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-121 
2013/01/29 00:20:27 INFO  - jmeter.threads.JMeterThread: Thread finished: Thread Group 1-22 
2013/01/29 00:20:27 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-122 
2013/01/29 00:20:27 INFO  - jmeter.threads.JMeterThread: Thread finished: Thread Group 1-20 
2013/01/29 00:20:28 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-123 
2013/01/29 00:20:28 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-124 
2013/01/29 00:20:29 INFO  - jmeter.threads.JMeterThread: Thread finished: Thread Group 1-23 
2013/01/29 00:20:29 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-125 
2013/01/29 00:20:29 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-126 
2013/01/29 00:20:30 INFO  - jmeter.threads.JMeterThread: Thread finished: Thread Group 1-21 
2013/01/29 00:20:30 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-127 
2013/01/29 00:20:30 INFO  - jmeter.threads.JMeterThread: Thread finished: Thread Group 1-26 
2013/01/29 00:20:30 INFO  - jmeter.threads.JMeterThread: Thread finished: Thread Group 1-24 
2013/01/29 00:20:31 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-128 
2013/01/29 00:20:31 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-129 
2013/01/29 00:20:32 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-130 
2013/01/29 00:20:32 INFO  - jmeter.threads.JMeterThread: Thread finished: Thread Group 1-18 
2013/01/29 00:20:32 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-131 
2013/01/29 00:20:33 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-132 
2013/01/29 00:20:34 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-133 
2013/01/29 00:20:34 INFO  - jmeter.threads.JMeterThread: Thread finished: Thread Group 1-28 
2013/01/29 00:20:34 INFO  - jmeter.threads.JMeterThread: Thread finished: Thread Group 1-29 
2013/01/29 00:20:34 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-134 
2013/01/29 00:20:35 INFO  - jmeter.threads.JMeterThread: Thread finished: Thread Group 1-27 
2013/01/29 00:20:35 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-135 
2013/01/29 00:20:35 INFO  - jmeter.threads.JMeterThread: Thread finished: Thread Group 1-33 
2013/01/29 00:20:35 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-136 
2013/01/29 00:20:35 INFO  - jmeter.threads.JMeterThread: Thread finished: Thread Group 1-30 
2013/01/29 00:20:36 INFO  - jmeter.threads.JMeterThread: Thread finished: Thread Group 1-32 
2013/01/29 00:20:36 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-137 
2013/01/29 00:20:37 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-138 
2013/01/29 00:20:37 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-139 
2013/01/29 00:20:38 INFO  - jmeter.gui.action.Start: Stopping test 
2013/01/29 00:20:38 INFO  - jmeter.threads.JMeterThread: Stopping: Thread Group 1-61 
2013/01/29 00:20:38 WARN  - jmeter.threads.JMeterThread: Interrupting: Thread Group 1-61 sampler: Rails Posts index 
2013/01/29 00:20:38 INFO  - jmeter.threads.JMeterThread: Thread started: Thread Group 1-140 
2013/01/29 00:20:38 WARN  - jmeter.protocol.http.sampler.HTTPHC4Impl: Workround for HTTPCLIENT-1120 request retry: java.net.SocketException: Socket closed 
2013/01/29 00:20:38 INFO  - jmeter.threads.JMeterThread: Stopping: Thread Group 1-44 
2013/01/29 00:20:38 WARN  - jmeter.threads.JMeterThread: Interrupting: Thread Group 1-44 sampler: Rails Posts index 
2013/01/29 00:20:38 INFO  - jmeter.threads.JMeterThread: Thread finished: Thread Group 1-61 
2013/01/29 00:20:38 WARN  - jmeter.protocol.http.sampler.HTTPHC4Impl: Workround for HTTPCLIENT-1120 request retry: java.net.SocketException: Socket closed 
2013/01/29 00:20:38 INFO  - jmeter.threads.JMeterThread: Stopping: Thread Group 1-131 
2013/01/29 00:20:38 WARN  - jmeter.threads.JMeterThread: Interrupting: Thread Group 1-131 sampler: Rails Posts index 
2013/01/29 00:20:38 WARN  - jmeter.protocol.http.sampler.HTTPHC4Impl: Workround for HTTPCLIENT-1120 request retry: java.net.SocketException: Socket closed 
2013/01/29 00:20:38 INFO  - jmeter.threads.JMeterThread: Stopping: Thread Group 1-123 
2013/01/29 00:20:38 WARN  - jmeter.threads.JMeterThread: Interrupting: Thread Group 1-123 sampler: Rails Posts index 
2013/01/29 00:20:38 INFO  - jmeter.threads.JMeterThread: Thread finished: Thread Group 1-44 
2013/01/29 00:20:38 INFO  - jmeter.threads.JMeterThread: Thread finished: Thread Group 1-131 
2013/01/29 00:20:38 WARN  - jmeter.protocol.http.sampler.HTTPHC4Impl: Workround for HTTPCLIENT-1120 request retry: java.net.SocketException: Socket closed 
2013/01/29 00:20:38 INFO  - jmeter.threads.JMeterThread: Stopping: Thread Group 1-97 
2013/01/29 00:20:38 WARN  - jmeter.threads.JMeterThread: Interrupting: Thread Group 1-97 sampler: Rails Posts index 
2013/01/29 00:20:38 INFO  - jmeter.threads.JMeterThread: Thread finished: Thread Group 1-123 
2013/01/29 00:20:38 INFO  - jmeter.threads.JMeterThread: Stopping: Thread Group 1-47 
2013/01/29 00:20:38 WARN  - jmeter.threads.JMeterThread: Interrupting: Thread Group 1-47 sampler: Rails Posts index 
2013/01/29 00:20:38 WARN  - jmeter.protocol.http.sampler.HTTPHC4Impl: Workround for HTTPCLIENT-1120 request retry: java.net.SocketException: Socket closed 
2013/01/29 00:20:38 INFO  - jmeter.threads.JMeterThread: Thread finished: Thread Group 1-97 
2013/01/29 00:20:38 WARN  - jmeter.protocol.http.sampler.HTTPHC4Impl: Workround for HTTPCLIENT-1120 request retry: java.net.SocketException: Socket closed 
2013/01/29 00:20:38 INFO  - jmeter.threads.JMeterThread: Stopping: Thread Group 1-128 
2013/01/29 00:20:38 WARN  - jmeter.threads.JMeterThread: Interrupting: Thread Group 1-128 sampler: Rails Posts index 
2013/01/29 00:20:38 INFO  - jmeter.threads.JMeterThread: Thread finished: Thread Group 1-47 
2013/01/29 00:20:38 WARN  - jmeter.protocol.http.sampler.HTTPHC4Impl: Workround for HTTPCLIENT-1120 request retry: java.net.SocketException: Socket closed 
2013/01/29 00:20:38 INFO  - jmeter.threads.JMeterThread: Stopping: Thread Group 1-16 
2013/01/29 00:20:38 WARN  - jmeter.threads.JMeterThread: Interrupting: Thread Group 1-16 sampler: Rails Posts index 
2013/01/29 00:20:38 INFO  - jmeter.threads.JMeterThread: Thread finished: Thread Group 1-128 
2013/01/29 00:20:38 WARN  - jmeter.protocol.http.sampler.HTTPHC4Impl: Workround for HTTPCLIENT-1120 request retry: java.net.SocketException: Socket closed 
2013/01/29 00:20:38 INFO  - jmeter.threads.JMeterThread: Stopping: Thread Group 1-78 
2013/01/29 00:20:38 WARN  - jmeter.threads.JMeterThread: Interrupting: Thread Group 1-78 sampler: Rails Posts index 
2013/01/29 00:20:38 INFO  - jmeter.threads.JMeterThread: Thread finished: Thread Group 1-16 
2013/01/29 00:20:38 WARN  - jmeter.protocol.http.sampler.HTTPHC4Impl: Workround for HTTPCLIENT-1120 request retry: java.net.SocketException: Socket closed 
2013/01/29 00:20:38 INFO  - jmeter.threads.JMeterThread: Stopping: Thread Group 1-65 
2013/01/29 00:20:38 WARN  - jmeter.threads.JMeterThread: Interrupting: Thread Group 1-65 sampler: Rails Posts index 
2013/01/29 00:20:38 INFO  - jmeter.threads.JMeterThread: Thread finished: Thread Group 1-78 
2013/01/29 00:20:38 WARN  - jmeter.protocol.http.sampler.HTTPHC4Impl: Workround for HTTPCLIENT-1120 request retry: java.net.SocketException: Socket closed 
2013/01/29 00:20:38 INFO  - jmeter.threads.JMeterThread: Stopping: Thread Group 1-103 
2013/01/29 00:20:38 WARN  - jmeter.threads.JMeterThread: Interrupting: Thread Group 1-103 sampler: Rails Posts index 
2013/01/29 00:20:38 INFO  - jmeter.threads.JMeterThread: Thread finished: Thread Group 1-65 
2013/01/29 00:20:38 WARN  - jmeter.protocol.http.sampler.HTTPHC4Impl: Workround for HTTPCLIENT-1120 request retry: java.net.SocketException: Socket closed 
2013/01/29 00:20:38 INFO  - jmeter.threads.JMeterThread: Stopping: Thread Group 1-43 
2013/01/29 00:20:38 WARN  - jmeter.threads.JMeterThread: Interrupting: Thread Group 1-43 sampler: Rails Posts index 
2013/01/29 00:20:38 INFO  - jmeter.threads.JMeterThread: Thread finished: Thread Group 1-103 
2013/01/29 00:20:38 INFO  - jmeter.threads.JMeterThread: Stopping: Thread Group 1-64 
2013/01/29 00:20:38 WARN  - jmeter.protocol.http.sampler.HTTPHC4Impl: Workround for HTTPCLIENT-1120 request retry: java.net.SocketException: Socket closed 
2013/01/29 00:20:38 WARN  - jmeter.threads.JMeterThread: Interrupting: Thread Group 1-64 sampler: Rails Posts index 
2013/01/29 00:20:38 INFO  - jmeter.threads.JMeterThread: Stopping: Thread Group 1-132 
2013/01/29 00:20:38 INFO  - jmeter.threads.JMeterThread: Thread finished: Thread Group 1-43 
2013/01/29 00:20:38 WARN  - jmeter.protocol.http.sampler.HTTPHC4Impl: Workround for HTTPCLIENT-1120 request retry: java.net.SocketException: Socket closed 
2013/01/29 00:20:38 WARN  - jmeter.threads.JMeterThread: Interrupting: Thread Group 1-132 sampler: Rails Posts index 
2013/01/29 00:20:38 WARN  - jmeter.protocol.http.sampler.HTTPHC4Impl: Workround for HTTPCLIENT-1120 request retry: java.net.SocketException: Socket closed 
2013/01/29 00:20:38 INFO  - jmeter.threads.JMeterThread: Stopping: Thread Group 1-98 
2013/01/29 00:20:38 INFO  - jmeter.threads.JMeterThread: Thread finished: Thread Group 1-64 
2013/01/29 00:20:38 WARN  - jmeter.threads.JMeterThread: Interrupting: Thread Group 1-98 sampler: Rails Posts index 
2013/01/29 00:20:38 INFO  - jmeter.threads.JMeterThread: Thread finished: Thread Group 1-132 
2013/01/29 00:20:38 WARN  - jmeter.protocol.http.sampler.HTTPHC4Impl: Workround for HTTPCLIENT-1120 request retry: java.net.SocketException: Socket closed 
2013/01/29 00:20:38 INFO  - jmeter.threads.JMeterThread: Stopping: Thread Group 1-35 
2013/01/29 00:20:38 WARN  - jmeter.threads.JMeterThread: Interrupting: Thread Group 1-35 sampler: Rails Posts index 
2013/01/29 00:20:38 INFO  - jmeter.threads.JMeterThread: Thread finished: Thread Group 1-98 
2013/01/29 00:20:38 WARN  - jmeter.protocol.http.sampler.HTTPHC4Impl: Workround for HTTPCLIENT-1120 request retry: java.net.SocketException: Socket closed 
2013/01/29 00:20:38 INFO  - jmeter.threads.JMeterThread: Stopping: Thread Group 1-124 
2013/01/29 00:20:38 WARN  - jmeter.threads.JMeterThread: Interrupting: Thread Group 1-124 sampler: Rails Posts index 
2013/01/29 00:20:38 INFO  - jmeter.threads.JMeterThread: Thread finished: Thread Group 1-35 
2013/01/29 00:20:38 WARN  - jmeter.protocol.http.sampler.HTTPHC4Impl: Workround for HTTPCLIENT-1120 request retry: java.net.SocketException: Socket closed 
2013/01/29 00:20:38 INFO  - jmeter.threads.JMeterThread: Stopping: Thread Group 1-119 
2013/01/29 00:20:38 WARN  - jmeter.threads.JMeterThread: Interrupting: Thread Group 1-119 sampler: Rails Posts index 
2013/01/29 00:20:38 WARN  - jmeter.protocol.http.sampler.HTTPHC4Impl: Workround for HTTPCLIENT-1120 request retry: java.net.SocketException: Socket closed 
2013/01/29 00:20:38 INFO  - jmeter.threads.JMeterThread: Stopping: Thread Group 1-108 
2013/01/29 00:20:38 WARN  - jmeter.threads.JMeterThread: Interrupting: Thread Group 1-108 sampler: Rails Posts index 
2013/01/29 00:20:38 INFO  - jmeter.threads.JMeterThread: Thread finished: Thread Group 1-124 
2013/01/29 00:20:38 INFO  - jmeter.threads.JMeterThread: Thread finished: Thread Group 1-119 
2013/01/29 00:20:38 WARN  - jmeter.protocol.http.sampler.HTTPHC4Impl: Workround for HTTPCLIENT-1120 request retry: java.net.SocketException: Socket closed 
2013/01/29 00:20:38 INFO  - jmeter.threads.JMeterThread: Stopping: Thread Group 1-96 
2013/01/29 00:20:38 WARN  - jmeter.threads.JMeterThread: Interrupting: Thread Group 1-96 sampler: Rails Posts index 
2013/01/29 00:20:38 WARN  - jmeter.protocol.http.sampler.HTTPHC4Impl: Workround for HTTPCLIENT-1120 request retry: java.net.SocketException: Socket closed 
2013/01/29 00:20:38 INFO  - jmeter.threads.JMeterThread: Thread finished: Thread Group 1-108 
2013/01/29 00:20:38 INFO  - jmeter.threads.JMeterThread: Stopping: Thread Group 1-130 
2013/01/29 00:20:38 WARN  - jmeter.threads.JMeterThread: Interrupting: Thread Group 1-130 sampler: Rails Posts index 
2013/01/29 00:20:38 INFO  - jmeter.threads.JMeterThread: Stopping: Thread Group 1-92 
2013/01/29 00:20:38 INFO  - jmeter.threads.JMeterThread: Thread finished: Thread Group 1-96 
2013/01/29 00:20:38 WARN  - jmeter.threads.JMeterThread: Interrupting: Thread Group 1-92 sampler: Rails Posts index 
2013/01/29 00:20:38 WARN  - jmeter.protocol.http.sampler.HTTPHC4Impl: Workround for HTTPCLIENT-1120 request retry: java.net.SocketException: Socket closed 
2013/01/29 00:20:38 INFO  - jmeter.threads.JMeterThread: Stopping: Thread Group 1-127 
2013/01/29 00:20:38 WARN  - jmeter.threads.JMeterThread: Interrupting: Thread Group 1-127 sampler: Rails Posts index 
2013/01/29 00:20:38 WARN  - jmeter.protocol.http.sampler.HTTPHC4Impl: Workround for HTTPCLIENT-1120 request retry: java.net.SocketException: Socket closed 
2013/01/29 00:20:38 INFO  - jmeter.threads.JMeterThread: Stopping: Thread Group 1-114 
2013/01/29 00:20:38 WARN  - jmeter.threads.JMeterThread: Interrupting: Thread Group 1-114 sampler: Rails Posts index 
2013/01/29 00:20:38 INFO  - jmeter.threads.JMeterThread: Thread finished: Thread Group 1-92 
2013/01/29 00:20:38 INFO  - jmeter.threads.JMeterThread: Thread finished: Thread Group 1-130 
2013/01/29 00:20:38 INFO  - jmeter.threads.JMeterThread: Stopping: Thread Group 1-41 
2013/01/29 00:20:38 WARN  - jmeter.protocol.http.sampler.HTTPHC4Impl: Workround for HTTPCLIENT-1120 request retry: java.net.SocketException: Socket closed 
2013/01/29 00:20:38 WARN  - jmeter.threads.JMeterThread: Interrupting: Thread Group 1-41 sampler: Rails Posts index 
2013/01/29 00:20:38 WARN  - jmeter.protocol.http.sampler.HTTPHC4Impl: Workround for HTTPCLIENT-1120 request retry: java.net.SocketException: Socket closed 
2013/01/29 00:20:38 INFO  - jmeter.threads.JMeterThread: Stopping: Thread Group 1-37 
2013/01/29 00:20:38 WARN  - jmeter.threads.JMeterThread: Interrupting: Thread Group 1-37 sampler: Rails Posts index 
2013/01/29 00:20:38 WARN  - jmeter.protocol.http.sampler.HTTPHC4Impl: Workround for HTTPCLIENT-1120 request retry: java.net.SocketException: Socket closed 
2013/01/29 00:20:38 INFO  - jmeter.threads.JMeterThread: Thread finished: Thread Group 1-41 
2013/01/29 00:20:38 INFO  - jmeter.threads.JMeterThread: Thread finished: Thread Group 1-114 
2013/01/29 00:20:38 INFO  - jmeter.threads.JMeterThread: Thread finished: Thread Group 1-127 
2013/01/29 00:20:38 INFO  - jmeter.threads.JMeterThread: Stopping: Thread Group 1-109 
2013/01/29 00:20:38 WARN  - jmeter.protocol.http.sampler.HTTPHC4Impl: Workround for HTTPCLIENT-1120 request retry: java.net.SocketException: Socket closed 
2013/01/29 00:20:38 WARN  - jmeter.threads.JMeterThread: Interrupting: Thread Group 1-109 sampler: Rails Posts index 
2013/01/29 00:20:38 INFO  - jmeter.threads.JMeterThread: Stopping: Thread Group 1-110 
2013/01/29 00:20:38 WARN  - jmeter.protocol.http.sampler.HTTPHC4Impl: Workround for HTTPCLIENT-1120 request retry: java.net.SocketException: Socket closed 
2013/01/29 00:20:38 WARN  - jmeter.threads.JMeterThread: Interrupting: Thread Group 1-110 sampler: Rails Posts index 
2013/01/29 00:20:38 INFO  - jmeter.threads.JMeterThread: Stopping: Thread Group 1-115 
2013/01/29 00:20:38 WARN  - jmeter.threads.JMeterThread: Interrupting: Thread Group 1-115 sampler: Rails Posts index 
2013/01/29 00:20:38 WARN  - jmeter.protocol.http.sampler.HTTPHC4Impl: Workround for HTTPCLIENT-1120 request retry: java.net.SocketException: Socket closed 
2013/01/29 00:20:38 INFO  - jmeter.threads.JMeterThread: Thread finished: Thread Group 1-37 
2013/01/29 00:20:38 INFO  - jmeter.threads.JMeterThread: Thread finished: Thread Group 1-109 
2013/01/29 00:20:38 INFO  - jmeter.threads.JMeterThread: Stopping: Thread Group 1-121 
2013/01/29 00:20:38 WARN  - jmeter.protocol.http.sampler.HTTPHC4Impl: Workround for HTTPCLIENT-1120 request retry: java.net.SocketException: Socket closed 
2013/01/29 00:20:38 WARN  - jmeter.threads.JMeterThread: Interrupting: Thread Group 1-121 sampler: Rails Posts index 
2013/01/29 00:20:38 INFO  - jmeter.threads.JMeterThread: Thread finished: Thread Group 1-115 
2013/01/29 00:20:38 INFO  - jmeter.threads.JMeterThread: Thread finished: Thread Group 1-110 
2013/01/29 00:20:38 INFO  - jmeter.threads.JMeterThread: Stopping: Thread Group 1-104 
2013/01/29 00:20:38 WARN  - jmeter.protocol.http.sampler.HTTPHC4Impl: Workround for HTTPCLIENT-1120 request retry: java.net.SocketException: Socket closed 
2013/01/29 00:20:38 WARN  - jmeter.threads.JMeterThread: Interrupting: Thread Group 1-104 sampler: Rails Posts index 
2013/01/29 00:20:38 WARN  - jmeter.protocol.http.sampler.HTTPHC4Impl: Workround for HTTPCLIENT-1120 request retry: java.net.SocketException: Socket closed 
